config_id,run_id,parameter,value,status,stopping_condition,test_rmse,train_time,model_source
0,0,batch_size,2,success,val_loss_stagnation,0.03300161693406183,81.02940607070923,finished
0,1,batch_size,2,success,val_loss_stagnation,0.013880568574796703,136.21844863891602,finished
0,2,batch_size,2,success,val_loss_stagnation,0.011153754991621693,124.96255803108215,finished
0,3,batch_size,2,success,val_loss_stagnation,0.011215602011161604,115.24258708953857,finished
0,4,batch_size,2,success,val_loss_stagnation,0.010629222054599593,148.5800371170044,finished
0,5,batch_size,2,success,val_loss_stagnation,0.012257755274086256,134.7144739627838,finished
0,6,batch_size,2,success,val_loss_stagnation,0.012862036479765325,127.00941443443298,finished
0,7,batch_size,2,success,val_loss_stagnation,0.012954610783579368,153.21917366981506,finished
1,0,batch_size,12,success,completed,0.019791468863094328,199.88426041603088,finished
1,1,batch_size,12,success,val_loss_stagnation,0.010488265674814336,157.27758145332336,finished
1,2,batch_size,12,success,val_loss_stagnation,0.008803835253050417,151.6492736339569,finished
1,3,batch_size,12,success,val_loss_stagnation,0.010033786228465838,164.06871938705444,finished
1,4,batch_size,12,success,val_loss_stagnation,0.008839157297273867,152.6161754131317,finished
1,5,batch_size,12,success,val_loss_stagnation,0.010340956057379481,136.66171836853027,finished
1,6,batch_size,12,success,val_loss_stagnation,0.01099934229396941,144.70315647125244,finished
1,7,batch_size,12,success,val_loss_stagnation,0.010470521194617801,144.7225112915039,finished
2,0,batch_size,8,success,completed,0.023435080354563122,180.59992694854736,finished
2,1,batch_size,8,success,val_loss_stagnation,0.012002990345392418,134.69746923446655,finished
2,2,batch_size,8,success,val_loss_stagnation,0.00967023417754258,144.7417721748352,finished
2,3,batch_size,8,success,val_loss_stagnation,0.010475586695448624,136.26776885986328,finished
2,4,batch_size,8,success,val_loss_stagnation,0.009812600746377877,137.50700449943542,finished
2,5,batch_size,8,success,val_loss_stagnation,0.010879096517231164,141.5562961101532,finished
2,6,batch_size,8,success,val_loss_stagnation,0.011918960006991513,136.13785099983215,finished
2,7,batch_size,8,success,val_loss_stagnation,0.011344579615383594,130.05980944633484,finished
3,0,batch_size,1,success,val_loss_stagnation,0.034665629188255304,112.35017275810242,finished
3,1,batch_size,1,success,completed,0.016113861795668184,141.95591259002686,finished
3,2,batch_size,1,success,val_loss_stagnation,0.012459240717911624,132.55641555786133,finished
3,3,batch_size,1,success,val_loss_stagnation,0.011886244708335141,137.87783122062683,finished
3,4,batch_size,1,success,val_loss_stagnation,0.012108628049966534,133.60421228408813,finished
3,5,batch_size,1,success,completed,0.013747292665559534,140.66864252090454,finished
3,6,batch_size,1,success,val_loss_stagnation,0.013755558065253814,118.58669877052307,finished
3,7,batch_size,1,success,val_loss_stagnation,0.015009660628752124,141.63784074783325,finished
4,0,batch_size,4,success,completed,0.02635158760248534,178.847270488739,finished
4,1,batch_size,4,success,val_loss_stagnation,0.012180994039024031,129.30645608901978,finished
4,2,batch_size,4,success,val_loss_stagnation,0.01039673858983098,129.8957691192627,finished
4,3,batch_size,4,success,val_loss_stagnation,0.010979427648774218,112.4362895488739,finished
4,4,batch_size,4,success,val_loss_stagnation,0.010229978252334166,113.2601706981659,finished
4,5,batch_size,4,success,val_loss_stagnation,0.011304276680396425,144.05261254310608,finished
4,6,batch_size,4,success,val_loss_stagnation,0.012159427550212987,129.023850440979,finished
4,7,batch_size,4,success,val_loss_stagnation,0.011961868468572504,132.60831260681152,finished
